price,volume
2257.83,2318947
2270.75,2097360
2269,2187189
2276.98,1957181
2268.9,1914652
2268.9,2138024
2275.32,2118289
2270.44,1937385
2274.64,1780997
2274.64,1996598
2267.89,2212200
2271.89,1998643
2263.69,2041282
2271.31,2311814
2265.2,1990552
2280.07,2229227
2298.37,2461512
2296.68,2333681
2294.69,1999261
2280.9,2108083
2278.87,2555320
2279.55,2478979
2280.85,2321960
2297.42,2208634
2292.56,1902540
2293.08,2079166
2294.67,2113479
2307.87,2118564
2316.1,2067124
2328.25,1958736
2337.58,2161361
2349.25,2251620
2347.22,2086044
2351.16,2119431
2351.16,2114032
2365.38,2108632
2362.82,1953850
2363.81,2200797
2367.34,2190395
2369.75,1881304
2363.64,2538169
2395.96,2575918
2381.92,2120548
2383.12,1832913
2375.31,1888989
2368.39,1912964
2362.98,2085506
2364.87,2019165
2372.6,2017930
2373.47,1822264
2365.45,1685090
2385.26,2124878
2381.38,1878039
2378.25,3398205
2373.47,1822463
2344.02,2637088
2348.45,2138555
2345.96,1918717
2343.98,1920254
2341.59,1931760
2358.57,1951314
2361.13,1734143
2368.06,1848896
2362.72,1997044
2358.84,2182258
2360.16,1820405
2352.95,2104798
2357.49,1936974
2355.54,1730732
2357.16,1620329
2353.78,1817530
2344.93,1897910
2328.95,1764747
2328.95,1695506
2349.01,1626264
2342.19,1903471
2338.17,1946833
2355.84,2089716
2348.69,2071759
2374.15,2248662
2388.61,2304917
2387.45,2223616
2388.77,2205559
2384.2,2239465
2388.33,1893003
2391.17,2371689
2388.13,2270224
2389.52,2236620
2399.29,1823790
2399.38,1845375
2396.92,1855963
2399.63,1985193
2394.44,2024700
2390.9,1786639
2402.32,1896371
2400.67,2039120
2357.03,2717639
2365.72,2308543
2381.73,2249728
2394.02,1858439
2398.42,1770956
2404.39,1797590
2415.07,2010590
2415.82,1524512
2415.82,1650606
2412.91,1776699
2411.8,2610802
2430.06,2156065
2439.07,2017388
2436.1,1742363
2429.33,1972388
2433.14,2087406
2433.79,2247663
2431.77,2624858
2429.39,2715835
2440.35,2078680
2437.92,2077561
2432.46,2056413
2433.15,3474906
2453.46,1881643
2437.03,1981273
2435.61,2194973
2434.5,1975028
2438.3,2954291
2439.07,1807411
2419.38,2029472
2440.69,1978838
2419.7,2437153
2423.41,2068473
2429.01,1196619
2429.01,1599196
2432.54,2001772
2409.75,2021301
2425.18,1668168
2427.43,1767991
2425.53,1732498
2443.25,1856436
2447.83,1845640
2459.27,1667639
2459.14,1655943
2460.61,1750952
2473.83,1849694
2473.45,1993809
2472.54,1946505
2469.91,1943951
2477.13,2373902
2477.83,2261843
2475.42,2677231
2472.1,2043354
2470.3,2189634
2476.35,2076284
2477.57,2125484
2472.16,2039487
